user_id,checkin,atividade,post
640,2023-01-23,Corrida,1
124,2024-09-28,Caminhada,0
658,2023-03-25,Crossfit,1
277,2023-11-22,Bike Indoor,0
822,2024-11-29,Bike Indoor,0
394,2023-11-25,Caminhada,1
664,2024-08-26,Caminhada,0
360,2023-11-26,Crossfit,0
623,2024-11-24,Corrida,0
469,2024-04-17,Bike Indoor,0
985,2024-04-22,Meditação,1
628,2023-08-23,Caminhada,1
700,2024-07-09,Bike Indoor,0
57,2024-08-10,Caminhada,1
251,2024-10-14,Caminhada,0
896,2024-11-24,Bike Indoor,0
919,2023-04-29,Meditação,0
150,2023-02-09,Caminhada,0
452,2023-09-17,Caminhada,0
162,2024-10-02,Bike Indoor,1
120,2023-01-06,Caminhada,1
582,2023-11-07,Corrida,0
924,2023-03-07,Meditação,0
351,2024-01-09,Caminhada,0
99,2023-05-26,Crossfit,0
167,2023-08-22,Bike Indoor,1
810,2023-01-29,Meditação,0
663,2024-11-03,Meditação,1
838,2024-10-04,Caminhada,0
976,2024-10-21,Bike Indoor,1
514,2024-08-16,Meditação,1
664,2024-04-14,Crossfit,0
401,2023-12-27,Bike Indoor,0
365,2024-08-17,Bike Indoor,0
577,2024-08-07,Crossfit,0
326,2023-12-21,Bike Indoor,0
581,2023-01-26,Meditação,0
633,2023-10-17,Meditação,0
621,2023-03-12,Caminhada,0
828,2024-11-19,Crossfit,1
247,2023-03-30,Crossfit,0
434,2023-06-26,Caminhada,0
93,2023-01-27,Corrida,0
268,2023-10-16,Bike Indoor,0
615,2024-07-28,Meditação,0
943,2024-06-14,Caminhada,0
963,2024-04-28,Meditação,0
624,2024-03-09,Bike Indoor,1
321,2024-05-07,Caminhada,0
923,2023-10-05,Meditação,0
816,2023-12-12,Corrida,0
856,2024-08-01,Crossfit,0
62,2023-08-26,Bike Indoor,0
300,2023-05-17,Bike Indoor,1
403,2023-06-12,Caminhada,0
955,2023-10-20,Corrida,0
648,2023-01-28,Corrida,0
567,2023-09-13,Bike Indoor,0
620,2024-09-15,Caminhada,0
303,2024-10-26,Caminhada,0
770,2023-09-22,Caminhada,0
253,2024-07-17,Bike Indoor,0
734,2024-04-25,Caminhada,0
478,2024-02-05,Bike Indoor,0
369,2024-04-04,Bike Indoor,0
679,2024-07-19,Caminhada,0
941,2023-05-13,Crossfit,0
160,2023-07-10,Caminhada,0
961,2023-05-04,Crossfit,1
166,2024-03-06,Meditação,1
205,2023-08-06,Meditação,0
267,2024-02-07,Caminhada,0
138,2023-11-18,Corrida,0
368,2023-10-28,Bike Indoor,1
443,2023-03-12,Meditação,0
858,2023-08-02,Caminhada,0
760,2024-06-28,Bike Indoor,1
567,2024-01-09,Caminhada,0
916,2023-12-02,Corrida,0
721,2023-06-20,Corrida,0
17,2023-12-10,Crossfit,0
68,2024-03-31,Corrida,0
133,2024-02-14,Caminhada,0
700,2023-10-28,Caminhada,0
919,2024-05-10,Caminhada,0
430,2023-10-18,Caminhada,0
308,2024-03-12,Corrida,0
650,2023-04-12,Caminhada,0
174,2023-01-10,Corrida,1
412,2023-02-10,Crossfit,0
97,2024-01-05,Meditação,1
683,2023-05-06,Caminhada,0
154,2024-01-18,Caminhada,0
695,2023-11-23,Caminhada,1
242,2024-03-25,Meditação,0
304,2024-06-06,Meditação,0
285,2024-06-15,Bike Indoor,0
27,2023-09-30,Crossfit,0
402,2024-05-16,Meditação,0
360,2024-05-01,Caminhada,1
60,2023-08-15,Crossfit,0
202,2023-08-15,Meditação,0
762,2023-12-07,Caminhada,0
874,2023-09-29,Crossfit,1
581,2024-01-30,Corrida,0
970,2023-05-04,Corrida,0
370,2023-07-14,Caminhada,0
533,2024-08-05,Bike Indoor,1
152,2023-06-22,Caminhada,1
102,2023-07-22,Corrida,0
899,2023-02-02,Caminhada,1
1000,2023-07-30,Caminhada,0
607,2024-11-24,Corrida,1
446,2023-02-20,Corrida,0
873,2024-02-11,Bike Indoor,0
229,2024-06-24,Caminhada,1
125,2024-06-01,Meditação,0
770,2023-05-13,Crossfit,0
834,2023-04-06,Bike Indoor,0
999,2024-02-28,Caminhada,0
881,2023-03-23,Caminhada,0
938,2023-11-11,Corrida,0
236,2023-10-07,Bike Indoor,1
162,2024-10-04,Crossfit,0
554,2023-03-27,Meditação,1
788,2024-01-01,Bike Indoor,1
353,2024-01-01,Corrida,0
68,2023-04-03,Meditação,0
173,2023-03-12,Bike Indoor,0
843,2023-11-22,Caminhada,0
637,2024-05-21,Caminhada,1
682,2023-11-22,Crossfit,0
559,2023-07-10,Crossfit,0
261,2023-08-02,Bike Indoor,1
217,2023-02-16,Caminhada,0
817,2023-03-30,Caminhada,0
124,2023-08-15,Corrida,0
805,2024-02-01,Caminhada,0
162,2023-08-05,Crossfit,0
201,2023-10-28,Caminhada,1
454,2024-02-20,Corrida,1
402,2023-06-19,Corrida,1
462,2023-12-31,Caminhada,0
275,2023-08-20,Crossfit,1
206,2024-09-11,Caminhada,1
40,2023-11-24,Caminhada,0
273,2023-08-21,Meditação,0
700,2024-11-12,Bike Indoor,0
867,2024-10-08,Meditação,0
93,2024-10-04,Bike Indoor,0
42,2023-02-06,Caminhada,0
465,2024-02-06,Caminhada,0
379,2024-09-27,Bike Indoor,0
107,2024-03-01,Bike Indoor,1
328,2024-02-12,Bike Indoor,1
65,2023-08-05,Bike Indoor,0
365,2023-06-19,Corrida,1
821,2024-09-01,Meditação,0
484,2023-12-24,Caminhada,0
647,2023-07-05,Bike Indoor,1
901,2024-11-09,Bike Indoor,0
24,2023-06-10,Bike Indoor,1
540,2023-10-11,Bike Indoor,1
62,2023-07-03,Meditação,0
491,2024-06-20,Caminhada,0
273,2023-05-22,Bike Indoor,0
229,2024-11-25,Caminhada,0
20,2024-08-18,Meditação,0
3,2023-08-19,Meditação,1
421,2024-04-12,Meditação,0
730,2024-01-23,Bike Indoor,0
911,2023-06-07,Caminhada,0
307,2023-11-14,Corrida,1
432,2023-07-04,Crossfit,0
136,2024-02-25,Meditação,0
909,2023-07-02,Caminhada,0
944,2024-08-19,Caminhada,0
515,2024-07-30,Bike Indoor,0
193,2023-02-21,Meditação,0
585,2023-01-03,Caminhada,1
415,2023-03-18,Meditação,1
873,2024-10-08,Bike Indoor,0
118,2024-08-04,Bike Indoor,0
666,2024-11-04,Bike Indoor,0
209,2024-08-30,Corrida,0
952,2023-01-16,Caminhada,0
34,2023-08-18,Bike Indoor,0
649,2023-09-24,Caminhada,0
318,2023-11-02,Bike Indoor,1
120,2023-01-06,Bike Indoor,0
627,2023-04-20,Caminhada,0
525,2023-05-23,Meditação,1
581,2024-10-28,Crossfit,1
937,2023-07-26,Caminhada,0
845,2024-03-04,Meditação,1
769,2023-06-15,Corrida,1
89,2023-09-17,Bike Indoor,0
512,2024-11-15,Crossfit,0
47,2024-01-29,Crossfit,0
772,2023-05-01,Caminhada,0
740,2024-02-17,Caminhada,0
959,2023-05-20,Crossfit,0
692,2023-06-17,Crossfit,0
522,2023-03-25,Caminhada,0
284,2024-02-25,Meditação,1
377,2023-09-25,Meditação,1
638,2023-02-07,Crossfit,0
134,2023-10-30,Meditação,1
667,2023-12-04,Corrida,0
248,2023-11-26,Corrida,1
652,2023-07-18,Crossfit,1
318,2023-01-05,Bike Indoor,0
436,2024-03-07,Meditação,0
176,2024-01-06,Caminhada,0
835,2023-04-13,Bike Indoor,0
686,2024-03-10,Meditação,0
993,2024-10-11,Meditação,0
586,2024-01-16,Bike Indoor,0
351,2023-03-07,Meditação,0
143,2024-08-01,Crossfit,1
967,2023-09-27,Meditação,1
804,2023-02-16,Caminhada,0
398,2023-12-31,Meditação,0
624,2023-06-29,Corrida,0
718,2023-03-09,Crossfit,0
643,2023-04-25,Caminhada,0
369,2023-01-26,Meditação,0
501,2024-07-12,Corrida,0
622,2023-07-26,Caminhada,0
370,2023-03-14,Caminhada,1
579,2023-09-16,Caminhada,1
382,2024-01-21,Bike Indoor,1
86,2023-01-30,Meditação,0
787,2024-02-25,Caminhada,0
739,2023-01-03,Bike Indoor,0
460,2024-06-04,Caminhada,0
950,2024-06-03,Bike Indoor,0
325,2024-06-04,Bike Indoor,0
522,2024-02-05,Meditação,1
489,2024-10-25,Caminhada,0
929,2024-10-15,Bike Indoor,0
397,2023-10-01,Meditação,0
896,2024-04-16,Meditação,1
355,2024-01-07,Bike Indoor,0
947,2024-03-06,Bike Indoor,0
288,2024-06-22,Caminhada,1
459,2023-12-14,Caminhada,0
624,2023-03-12,Caminhada,0
998,2024-04-26,Bike Indoor,0
536,2023-09-13,Bike Indoor,1
291,2023-04-13,Crossfit,0
851,2023-05-27,Crossfit,0
838,2024-10-31,Corrida,1
168,2023-05-20,Meditação,1
950,2024-10-16,Meditação,1
621,2024-09-12,Crossfit,1
428,2024-02-27,Caminhada,1
702,2023-03-05,Meditação,0
490,2023-09-28,Caminhada,0
355,2024-11-28,Corrida,0
196,2024-05-27,Meditação,0
545,2023-01-07,Caminhada,1
717,2024-01-28,Bike Indoor,0
824,2023-01-01,Caminhada,0
932,2023-09-18,Corrida,0
694,2023-02-16,Meditação,0
659,2023-01-02,Bike Indoor,1
939,2024-06-18,Meditação,0
780,2023-12-25,Crossfit,1
11,2024-04-21,Corrida,0
582,2024-02-26,Crossfit,0
256,2024-08-18,Crossfit,0
396,2023-07-23,Caminhada,0
731,2023-08-15,Corrida,1
809,2023-05-31,Bike Indoor,0
409,2023-09-04,Corrida,0
362,2023-01-17,Bike Indoor,1
259,2023-10-31,Caminhada,0
3,2024-05-28,Bike Indoor,0
84,2023-07-16,Caminhada,1
156,2024-03-21,Bike Indoor,1
663,2023-12-07,Meditação,0
176,2023-03-02,Caminhada,1
707,2023-09-24,Corrida,1
938,2023-04-07,Corrida,0
472,2023-10-10,Corrida,0
619,2023-09-04,Crossfit,0
424,2023-02-04,Bike Indoor,0
134,2024-04-13,Bike Indoor,0
788,2023-03-09,Caminhada,0
907,2023-07-08,Corrida,0
864,2023-02-10,Corrida,1
380,2024-08-30,Crossfit,0
667,2024-11-13,Corrida,0
277,2023-03-08,Bike Indoor,0
236,2023-11-04,Meditação,1
318,2023-12-12,Caminhada,1
318,2023-12-13,Caminhada,1
318,2023-12-14,Caminhada,1
318,2023-12-16,Caminhada,1
318,2023-12-17,Caminhada,1
318,2023-12-19,Caminhada,1
681,2024-02-13,Bike Indoor,1
681,2024-02-14,Bike Indoor,1
681,2024-02-15,Bike Indoor,1
681,2024-02-16,Bike Indoor,1
681,2024-02-17,Bike Indoor,1
681,2024-02-18,Bike Indoor,1
681,2024-02-19,Bike Indoor,1
681,2024-02-20,Bike Indoor,1
82,2024-02-13,Bike Indoor,1
82,2024-02-14,Bike Indoor,1
82,2024-02-15,Bike Indoor,1
82,2024-02-16,Bike Indoor,1
82,2024-02-17,Bike Indoor,1
82,2024-02-18,Bike Indoor,1
82,2024-02-19,Bike Indoor,1
82,2024-02-20,Bike Indoor,1
474,2023-08-15,Corrida,1
474,2023-08-16,Corrida,1
474,2023-08-17,Corrida,1
474,2023-08-18,Corrida,1
474,2023-08-20,Corrida,1
474,2023-08-21,Corrida,1
474,2023-08-22,Corrida,1
468,2023-12-05,Caminhada,1
468,2023-12-06,Caminhada,1
468,2023-12-07,Caminhada,1
468,2023-12-08,Caminhada,1
468,2023-12-09,Caminhada,1
468,2023-12-10,Caminhada,1
468,2023-12-11,Caminhada,1
468,2023-12-12,Caminhada,1
425,2023-08-15,Corrida,1
425,2023-08-16,Corrida,1
425,2023-08-17,Corrida,1
425,2023-08-18,Corrida,1
425,2023-08-19,Corrida,1
425,2023-08-20,Corrida,1
425,2023-08-21,Corrida,1
425,2023-08-22,Corrida,1
945,2023-10-31,Corrida,1
945,2023-11-01,Corrida,1
945,2023-11-02,Corrida,1
945,2023-11-03,Corrida,1
945,2023-11-04,Corrida,1
945,2023-11-05,Corrida,1
945,2023-11-06,Corrida,1
945,2023-11-07,Corrida,1
689,2023-08-22,Bike Indoor,1
689,2023-08-23,Bike Indoor,1
689,2023-08-24,Bike Indoor,1
689,2023-08-25,Bike Indoor,1
689,2023-08-26,Bike Indoor,1
689,2023-08-27,Bike Indoor,1
689,2023-08-28,Bike Indoor,1
689,2023-08-29,Bike Indoor,1
204,2023-10-10,Caminhada,1
204,2023-10-12,Caminhada,1
204,2023-10-13,Caminhada,1
204,2023-10-14,Caminhada,1
204,2023-10-15,Caminhada,1
204,2023-10-16,Caminhada,1
204,2023-10-17,Caminhada,1
583,2024-02-27,Bike Indoor,1
583,2024-02-28,Bike Indoor,1
583,2024-03-01,Bike Indoor,1
583,2024-03-02,Bike Indoor,1
583,2024-03-03,Bike Indoor,1
583,2024-03-04,Bike Indoor,1
583,2024-03-05,Bike Indoor,1
387,2024-05-22,Caminhada,1
387,2024-05-23,Caminhada,1
387,2024-05-24,Caminhada,1
387,2024-05-25,Caminhada,1
387,2024-05-26,Caminhada,1
387,2024-05-27,Caminhada,1
387,2024-05-28,Caminhada,1
345,2024-02-20,Corrida,1
345,2024-02-21,Corrida,1
345,2024-02-22,Corrida,1
345,2024-02-23,Corrida,1
345,2024-02-24,Corrida,1
345,2024-02-25,Corrida,1
345,2024-02-26,Corrida,1
345,2024-02-27,Corrida,1
803,2024-05-22,Caminhada,1
803,2024-05-23,Caminhada,1
803,2024-05-24,Caminhada,1
803,2024-05-26,Caminhada,1
803,2024-05-27,Caminhada,1
803,2024-05-28,Caminhada,1
208,2023-08-08,Caminhada,1
208,2023-08-09,Caminhada,1
208,2023-08-10,Caminhada,1
208,2023-08-11,Caminhada,1
208,2023-08-13,Caminhada,1
208,2023-08-14,Caminhada,1
208,2023-08-15,Caminhada,1
636,2023-09-26,Crossfit,1
636,2023-09-27,Crossfit,1
636,2023-09-29,Crossfit,1
636,2023-09-30,Crossfit,1
636,2023-10-01,Crossfit,1
636,2023-10-02,Crossfit,1
636,2023-10-03,Crossfit,1
792,2024-02-06,Caminhada,1
792,2024-02-07,Caminhada,1
792,2024-02-09,Caminhada,1
792,2024-02-10,Caminhada,1
792,2024-02-11,Caminhada,1
792,2024-02-12,Caminhada,1
166,2024-03-19,Caminhada,1
166,2024-03-20,Caminhada,1
166,2024-03-21,Caminhada,1
166,2024-03-22,Caminhada,1
166,2024-03-23,Caminhada,1
166,2024-03-24,Caminhada,1
166,2024-03-25,Caminhada,1
166,2024-03-26,Caminhada,1
22,2023-11-07,Bike Indoor,1
22,2023-11-08,Bike Indoor,1
22,2023-11-09,Bike Indoor,1
22,2023-11-10,Bike Indoor,1
22,2023-11-11,Bike Indoor,1
22,2023-11-13,Bike Indoor,1
22,2023-11-14,Bike Indoor,1
154,2024-06-25,Caminhada,1
154,2024-06-26,Caminhada,1
154,2024-06-27,Caminhada,1
154,2024-06-28,Caminhada,1
154,2024-06-29,Caminhada,1
154,2024-06-30,Caminhada,1
154,2024-07-01,Caminhada,1
154,2024-07-02,Caminhada,1
939,2024-01-16,Bike Indoor,1
939,2024-01-17,Bike Indoor,1
939,2024-01-18,Bike Indoor,1
939,2024-01-19,Bike Indoor,1
939,2024-01-20,Bike Indoor,1
939,2024-01-21,Bike Indoor,1
939,2024-01-22,Bike Indoor,1
939,2024-01-23,Bike Indoor,1
439,2024-04-02,Crossfit,1
439,2024-04-03,Crossfit,1
439,2024-04-04,Crossfit,1
439,2024-04-05,Crossfit,1
439,2024-04-06,Crossfit,1
439,2024-04-08,Crossfit,1
439,2024-04-09,Crossfit,1
219,2023-09-26,Crossfit,1
219,2023-09-27,Crossfit,1
219,2023-09-29,Crossfit,1
219,2023-09-30,Crossfit,1
219,2023-10-01,Crossfit,1
219,2023-10-02,Crossfit,1
219,2023-10-03,Crossfit,1
669,2024-04-09,Bike Indoor,1
669,2024-04-10,Bike Indoor,1
669,2024-04-12,Bike Indoor,1
669,2024-04-13,Bike Indoor,1
669,2024-04-14,Bike Indoor,1
669,2024-04-15,Bike Indoor,1
669,2024-04-16,Bike Indoor,1
495,2024-06-25,Caminhada,1
495,2024-06-26,Caminhada,1
495,2024-06-27,Caminhada,1
495,2024-06-28,Caminhada,1
495,2024-06-29,Caminhada,1
495,2024-06-30,Caminhada,1
495,2024-07-01,Caminhada,1
495,2024-07-02,Caminhada,1
20,2024-04-23,Crossfit,1
20,2024-04-24,Crossfit,1
20,2024-04-25,Crossfit,1
20,2024-04-26,Crossfit,1
20,2024-04-27,Crossfit,1
20,2024-04-28,Crossfit,1
20,2024-04-29,Crossfit,1
20,2024-04-30,Crossfit,1
553,2023-11-22,Bike Indoor,1
553,2023-11-23,Bike Indoor,1
553,2023-11-24,Bike Indoor,1
553,2023-11-25,Bike Indoor,1
553,2023-11-26,Bike Indoor,1
553,2023-11-27,Bike Indoor,1
553,2023-11-28,Bike Indoor,1
950,2024-03-26,Corrida,1
950,2024-03-27,Corrida,1
950,2024-03-28,Corrida,1
950,2024-03-29,Corrida,1
950,2024-03-30,Corrida,1
950,2024-03-31,Corrida,1
950,2024-04-01,Corrida,1
950,2024-04-02,Corrida,1
148,2024-04-09,Bike Indoor,1
148,2024-04-10,Bike Indoor,1
148,2024-04-11,Bike Indoor,1
148,2024-04-12,Bike Indoor,1
148,2024-04-13,Bike Indoor,1
148,2024-04-14,Bike Indoor,1
148,2024-04-15,Bike Indoor,1
148,2024-04-16,Bike Indoor,1
108,2023-12-05,Caminhada,1
108,2023-12-06,Caminhada,1
108,2023-12-07,Caminhada,1
108,2023-12-09,Caminhada,1
108,2023-12-10,Caminhada,1
108,2023-12-12,Caminhada,1
403,2024-05-28,Caminhada,1
403,2024-05-29,Caminhada,1
403,2024-05-30,Caminhada,1
403,2024-05-31,Caminhada,1
403,2024-06-01,Caminhada,1
403,2024-06-02,Caminhada,1
403,2024-06-03,Caminhada,1
403,2024-06-04,Caminhada,1
596,2024-02-13,Bike Indoor,1
596,2024-02-14,Bike Indoor,1
596,2024-02-15,Bike Indoor,1
596,2024-02-16,Bike Indoor,1
596,2024-02-17,Bike Indoor,1
596,2024-02-18,Bike Indoor,1
596,2024-02-19,Bike Indoor,1
596,2024-02-20,Bike Indoor,1
367,2024-02-06,Caminhada,1
367,2024-02-07,Caminhada,1
367,2024-02-08,Caminhada,1
367,2024-02-11,Caminhada,1
367,2024-02-12,Caminhada,1
367,2024-02-13,Caminhada,1
834,2023-09-26,Crossfit,1
834,2023-09-27,Crossfit,1
834,2023-09-28,Crossfit,1
834,2023-09-29,Crossfit,1
834,2023-09-30,Crossfit,1
834,2023-10-01,Crossfit,1
834,2023-10-02,Crossfit,1
834,2023-10-03,Crossfit,1
414,2024-02-06,Caminhada,1
414,2024-02-07,Caminhada,1
414,2024-02-08,Caminhada,1
414,2024-02-09,Caminhada,1
414,2024-02-10,Caminhada,1
414,2024-02-11,Caminhada,1
414,2024-02-12,Caminhada,1
414,2024-02-13,Caminhada,1
918,2023-11-21,Bike Indoor,1
918,2023-11-22,Bike Indoor,1
918,2023-11-23,Bike Indoor,1
918,2023-11-24,Bike Indoor,1
918,2023-11-25,Bike Indoor,1
918,2023-11-26,Bike Indoor,1
918,2023-11-27,Bike Indoor,1
918,2023-11-28,Bike Indoor,1
835,2023-11-14,Corrida,1
835,2023-11-15,Corrida,1
835,2023-11-16,Corrida,1
835,2023-11-17,Corrida,1
835,2023-11-18,Corrida,1
835,2023-11-19,Corrida,1
835,2023-11-20,Corrida,1
835,2023-11-21,Corrida,1
134,2024-01-02,Crossfit,1
134,2024-01-03,Crossfit,1
134,2024-01-04,Crossfit,1
134,2024-01-05,Crossfit,1
134,2024-01-06,Crossfit,1
134,2024-01-08,Crossfit,1
134,2024-01-09,Crossfit,1
719,2024-02-27,Bike Indoor,1
719,2024-02-28,Bike Indoor,1
719,2024-02-29,Bike Indoor,1
719,2024-03-02,Bike Indoor,1
719,2024-03-03,Bike Indoor,1
719,2024-03-04,Bike Indoor,1
719,2024-03-05,Bike Indoor,1
283,2023-08-15,Corrida,1
283,2023-08-17,Corrida,1
283,2023-08-18,Corrida,1
283,2023-08-19,Corrida,1
283,2023-08-20,Corrida,1
283,2023-08-21,Corrida,1
283,2023-08-22,Corrida,1
778,2023-12-19,Corrida,1
778,2023-12-20,Corrida,1
778,2023-12-22,Corrida,1
778,2023-12-23,Corrida,1
778,2023-12-25,Corrida,1
778,2023-12-26,Corrida,1
73,2024-01-23,Caminhada,1
73,2024-01-24,Caminhada,1
73,2024-01-25,Caminhada,1
73,2024-01-26,Caminhada,1
73,2024-01-27,Caminhada,1
73,2024-01-28,Caminhada,1
73,2024-01-29,Caminhada,1
73,2024-01-30,Caminhada,1
481,2024-04-03,Crossfit,1
481,2024-04-04,Crossfit,1
481,2024-04-05,Crossfit,1
481,2024-04-07,Crossfit,1
481,2024-04-08,Crossfit,1
481,2024-04-09,Crossfit,1
560,2024-04-10,Bike Indoor,1
560,2024-04-11,Bike Indoor,1
560,2024-04-12,Bike Indoor,1
560,2024-04-13,Bike Indoor,1
560,2024-04-14,Bike Indoor,1
560,2024-04-15,Bike Indoor,1
560,2024-04-16,Bike Indoor,1
326,2023-12-26,Caminhada,1
326,2023-12-27,Caminhada,1
326,2023-12-28,Caminhada,1
326,2023-12-30,Caminhada,1
326,2023-12-31,Caminhada,1
326,2024-01-01,Caminhada,1
326,2024-01-02,Caminhada,1
443,2023-10-17,Caminhada,1
443,2023-10-18,Caminhada,1
443,2023-10-19,Caminhada,1
443,2023-10-20,Caminhada,1
443,2023-10-22,Caminhada,1
443,2023-10-23,Caminhada,1
443,2023-10-24,Caminhada,1
59,2023-10-25,Crossfit,1
59,2023-10-26,Crossfit,1
59,2023-10-27,Crossfit,1
59,2023-10-28,Crossfit,1
59,2023-10-29,Crossfit,1
59,2023-10-30,Crossfit,1
59,2023-10-31,Crossfit,1
508,2023-10-10,Caminhada,1
508,2023-10-11,Caminhada,1
508,2023-10-12,Caminhada,1
508,2023-10-13,Caminhada,1
508,2023-10-14,Caminhada,1
508,2023-10-15,Caminhada,1
508,2023-10-16,Caminhada,1
508,2023-10-17,Caminhada,1
258,2023-11-15,Corrida,1
258,2023-11-16,Corrida,1
258,2023-11-17,Corrida,1
258,2023-11-18,Corrida,1
258,2023-11-19,Corrida,1
258,2023-11-20,Corrida,1
258,2023-11-21,Corrida,1
452,2024-04-30,Corrida,1
452,2024-05-01,Corrida,1
452,2024-05-02,Corrida,1
452,2024-05-03,Corrida,1
452,2024-05-04,Corrida,1
452,2024-05-05,Corrida,1
452,2024-05-06,Corrida,1
452,2024-05-07,Corrida,1
65,2024-04-30,Corrida,1
65,2024-05-01,Corrida,1
65,2024-05-03,Corrida,1
65,2024-05-04,Corrida,1
65,2024-05-05,Corrida,1
65,2024-05-06,Corrida,1
65,2024-05-07,Corrida,1
985,2024-02-20,Corrida,1
985,2024-02-22,Corrida,1
985,2024-02-23,Corrida,1
985,2024-02-24,Corrida,1
985,2024-02-25,Corrida,1
985,2024-02-26,Corrida,1
985,2024-02-27,Corrida,1
266,2024-02-20,Corrida,1
266,2024-02-21,Corrida,1
266,2024-02-22,Corrida,1
266,2024-02-23,Corrida,1
266,2024-02-26,Corrida,1
266,2024-02-27,Corrida,1
821,2023-10-17,Caminhada,1
821,2023-10-18,Caminhada,1
821,2023-10-19,Caminhada,1
821,2023-10-20,Caminhada,1
821,2023-10-21,Caminhada,1
821,2023-10-22,Caminhada,1
821,2023-10-24,Caminhada,1
79,2023-10-04,Crossfit,1
79,2023-10-05,Crossfit,1
79,2023-10-06,Crossfit,1
79,2023-10-07,Crossfit,1
79,2023-10-09,Crossfit,1
79,2023-10-10,Crossfit,1
315,2024-05-29,Caminhada,1
315,2024-05-30,Caminhada,1
315,2024-05-31,Caminhada,1
315,2024-06-01,Caminhada,1
315,2024-06-02,Caminhada,1
315,2024-06-03,Caminhada,1
315,2024-06-04,Caminhada,1
662,2023-10-10,Caminhada,1
662,2023-10-11,Caminhada,1
662,2023-10-12,Caminhada,1
662,2023-10-13,Caminhada,1
662,2023-10-14,Caminhada,1
662,2023-10-16,Caminhada,1
662,2023-10-17,Caminhada,1
947,2023-11-07,Bike Indoor,1
947,2023-11-08,Bike Indoor,1
947,2023-11-10,Bike Indoor,1
947,2023-11-11,Bike Indoor,1
947,2023-11-12,Bike Indoor,1
947,2023-11-14,Bike Indoor,1
560,2023-11-14,Corrida,1
560,2023-11-15,Corrida,1
560,2023-11-16,Corrida,1
560,2023-11-18,Corrida,1
560,2023-11-19,Corrida,1
560,2023-11-20,Corrida,1
560,2023-11-21,Corrida,1
917,2023-11-21,Bike Indoor,1
917,2023-11-22,Bike Indoor,1
917,2023-11-23,Bike Indoor,1
917,2023-11-24,Bike Indoor,1
917,2023-11-26,Bike Indoor,1
917,2023-11-27,Bike Indoor,1
917,2023-11-28,Bike Indoor,1
891,2024-01-23,Caminhada,1
891,2024-01-24,Caminhada,1
891,2024-01-25,Caminhada,1
891,2024-01-26,Caminhada,1
891,2024-01-27,Caminhada,1
891,2024-01-29,Caminhada,1
891,2024-01-30,Caminhada,1
248,2023-08-08,Caminhada,1
248,2023-08-09,Caminhada,1
248,2023-08-10,Caminhada,1
248,2023-08-11,Caminhada,1
248,2023-08-12,Caminhada,1
248,2023-08-14,Caminhada,1
248,2023-08-15,Caminhada,1
868,2023-10-17,Caminhada,1
868,2023-10-18,Caminhada,1
868,2023-10-19,Caminhada,1
868,2023-10-20,Caminhada,1
868,2023-10-21,Caminhada,1
868,2023-10-23,Caminhada,1
868,2023-10-24,Caminhada,1
610,2024-01-23,Caminhada,1
610,2024-01-24,Caminhada,1
610,2024-01-25,Caminhada,1
610,2024-01-26,Caminhada,1
610,2024-01-27,Caminhada,1
610,2024-01-28,Caminhada,1
610,2024-01-29,Caminhada,1
610,2024-01-30,Caminhada,1
25,2023-11-28,Crossfit,1
25,2023-11-29,Crossfit,1
25,2023-11-30,Crossfit,1
25,2023-12-01,Crossfit,1
25,2023-12-02,Crossfit,1
25,2023-12-03,Crossfit,1
25,2023-12-04,Crossfit,1
25,2023-12-05,Crossfit,1
881,2024-04-16,Corrida,1
881,2024-04-17,Corrida,1
881,2024-04-18,Corrida,1
881,2024-04-19,Corrida,1
881,2024-04-20,Corrida,1
881,2024-04-21,Corrida,1
881,2024-04-23,Corrida,1
68,2023-08-15,Corrida,1
68,2023-08-16,Corrida,1
68,2023-08-17,Corrida,1
68,2023-08-19,Corrida,1
68,2023-08-20,Corrida,1
68,2023-08-21,Corrida,1
68,2023-08-22,Corrida,1
7,2024-04-16,Corrida,1
7,2024-04-17,Corrida,1
7,2024-04-18,Corrida,1
7,2024-04-19,Corrida,1
7,2024-04-20,Corrida,1
7,2024-04-21,Corrida,1
7,2024-04-22,Corrida,1
7,2024-04-23,Corrida,1
817,2023-08-15,Corrida,1
817,2023-08-16,Corrida,1
817,2023-08-18,Corrida,1
817,2023-08-19,Corrida,1
817,2023-08-21,Corrida,1
817,2023-08-22,Corrida,1
83,2024-02-20,Corrida,1
83,2024-02-21,Corrida,1
83,2024-02-22,Corrida,1
83,2024-02-23,Corrida,1
83,2024-02-24,Corrida,1
83,2024-02-25,Corrida,1
83,2024-02-26,Corrida,1
83,2024-02-27,Corrida,1
420,2024-02-06,Caminhada,1
420,2024-02-07,Caminhada,1
420,2024-02-08,Caminhada,1
420,2024-02-09,Caminhada,1
420,2024-02-10,Caminhada,1
420,2024-02-11,Caminhada,1
420,2024-02-12,Caminhada,1
420,2024-02-13,Caminhada,1
73,2023-12-19,Corrida,1
73,2023-12-20,Corrida,1
73,2023-12-21,Corrida,1
73,2023-12-22,Corrida,1
73,2023-12-23,Corrida,1
73,2023-12-24,Corrida,1
73,2023-12-26,Corrida,1
237,2024-06-11,Corrida,1
237,2024-06-12,Corrida,1
237,2024-06-13,Corrida,1
237,2024-06-15,Corrida,1
237,2024-06-16,Corrida,1
237,2024-06-17,Corrida,1
